Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Function,"testAYTFAndRememberPositionUS",,,,,,,,,,,,,,,,,,,,,,,,,,,136,,136,,6,,6,,125,125,,5,,5,,1,0,124,2,2,,122,122,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFClearNDDAfterIddExtraction",,,,,,,,,,,,,,,,,,,,,,,,,,,33,,33,,1,,1,,25,25,,7,,7,,1,0,24,2,2,,22,22,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFDE",,,,,,,,,,,,,,,,,,,,,,,,,,,51,,51,,3,,3,,44,44,,4,,4,,1,0,43,2,2,,41,41,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFGBFixedLine",,,,,,,,,,,,,,,,,,,,,,,,,,,17,,17,,0,,0,,16,16,,1,,1,,1,0,15,2,2,,13,13,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFGBPremiumRate",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,,0,,0,,14,14,,1,,1,,1,0,13,2,2,,11,11,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFGBTollFree",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,,0,,0,,14,14,,1,,1,,1,0,13,2,2,,11,11,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFKR",,,,,,,,,,,,,,,,,,,,,,,,,,,90,,90,,6,,6,,76,76,,8,,8,,1,0,75,2,2,,73,73,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFLongIDD_AU",,,,,,,,,,,,,,,,,,,,,,,,,,,57,,57,,2,,2,,51,51,,4,,4,,1,0,50,2,2,,48,48,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFLongIDD_KR",,,,,,,,,,,,,,,,,,,,,,,,,,,21,,21,,0,,0,,19,19,,2,,2,,1,0,18,2,2,,16,16,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFLongNDD_KR",,,,,,,,,,,,,,,,,,,,,,,,,,,36,,36,,1,,1,,32,32,,3,,3,,1,0,31,2,2,,29,29,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFLongNDD_SG",,,,,,,,,,,,,,,,,,,,,,,,,,,19,,19,,0,,0,,17,17,,2,,2,,1,0,16,2,2,,14,14,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFMultipleLeadingDigitPatterns",,,,,,,,,,,,,,,,,,,,,,,,,,,57,,57,,3,,3,,49,49,,5,,5,,1,0,48,2,2,,46,46,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFNZMobile",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,,0,,0,,12,12,,3,,3,,1,0,11,2,2,,9,9,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFNoNationalPrefix",,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,0,,0,,9,9,,1,,1,,1,0,8,2,2,,6,6,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFNoNationalPrefixFormattingRule",,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,0,,0,,9,9,,1,,1,,1,0,8,2,2,,6,6,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFNumberPatternsBecomingInvalidShouldNotResultInDigitLoss",,,,,,,,,,,,,,,,,,,,,,,,,,,21,,21,,1,,1,,14,14,,6,,6,,1,0,13,2,2,,11,11,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFShortNumberFormattingFix_AU",,,,,,,,,,,,,,,,,,,,,,,,,,,75,,75,,5,,5,,61,61,,9,,9,,1,0,60,2,2,,58,58,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFShortNumberFormattingFix_KR",,,,,,,,,,,,,,,,,,,,,,,,,,,43,,43,,4,,4,,31,31,,8,,8,,1,0,30,2,2,,28,28,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFShortNumberFormattingFix_MX",,,,,,,,,,,,,,,,,,,,,,,,,,,39,,39,,3,,3,,31,31,,5,,5,,1,0,30,2,2,,28,28,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFShortNumberFormattingFix_US",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,22,,3,,3,,14,14,,5,,5,,1,0,13,2,2,,11,11,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFUS",,,,,,,,,,,,,,,,,,,,,,,,,,,94,,94,,5,,5,,87,87,,2,,2,,1,0,86,2,2,,84,84,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFUSFullWidthCharacters",,,,,,,,,,,,,,,,,,,,,,,,,,,14,,14,,0,,0,,13,13,,1,,1,,1,0,12,2,2,,10,10,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFUSMobileShortCode",,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,0,,0,,8,8,,1,,1,,1,0,7,2,2,,5,5,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTFUSVanityNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,16,,16,,0,,0,,15,15,,1,,1,,1,0,14,2,2,,12,12,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTF_International_Toll_Free",,,,,,,,,,,,,,,,,,,,,,,,,,,18,,18,,0,,0,,16,16,,2,,2,,1,0,15,2,2,,13,13,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testAYTF_MX",,,,,,,,,,,,,,,,,,,,,,,,,,,85,,85,,5,,5,,74,74,,6,,6,,1,0,73,2,2,,71,71,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testCanBeInternationallyDialled",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,,3,,3,,7,7,,5,,5,,1,0,6,1,1,,5,5,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testConnectsToEmergencyNumberLongNumber_BR",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,0,,0,,5,5,,1,,1,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testConnectsToEmergencyNumberLongNumber_CL",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,4,4,,1,,1,,1,0,3,1,1,,2,2,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testConnectsToEmergencyNumberLongNumber_US",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,0,,0,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testConnectsToEmergencyNumberWithFormatting_US",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,0,,0,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testConnectsToEmergencyNumberWithPlusSign_US",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,7,7,,0,,0,,1,0,6,1,1,,5,5,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testConnectsToEmergencyNumber_AO",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,5,5,,2,,2,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testConnectsToEmergencyNumber_BR",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,0,,0,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testConnectsToEmergencyNumber_CL",,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,0,,0,,4,4,,0,,0,,1,0,3,1,1,,2,2,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testConnectsToEmergencyNumber_US",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,0,,0,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testConnectsToEmergencyNumber_ZW",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,0,,0,,5,5,,1,,1,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testConvertAlphaCharactersInNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,0,,0,,7,7,,3,,3,,1,0,4,3,3,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testCountryCallingCodeIsNotIgnored",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,12,,0,,0,,10,10,,2,,2,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testCountryWithNoNumberDesc",,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,,1,,1,,15,15,,4,,4,,1,0,12,4,4,,8,8,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testCountryWithSpaceInNationalPrefixFormattingRule",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,,0,,0,,11,11,,4,,4,,1,0,10,2,2,,8,8,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testCountryWithSpaceInNationalPrefixFormattingRuleAndLongNdd",,,,,,,,,,,,,,,,,,,,,,,,,,,14,,14,,0,,0,,13,13,,1,,1,,1,0,12,2,2,,10,10,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testEmergencyNumberForSharedCountryCallingCode",,,,,,,,,,,,,,,,,,,,,,,,,,,25,,25,,0,,0,,23,23,,2,,2,,1,0,12,2,2,,10,10,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testExampleShortNumberPresence",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,0,,0,,6,6,,0,,0,,1,0,5,1,1,,4,4,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testExtractPossibleNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,23,,23,,1,,1,,13,13,,9,,9,,1,0,12,2,2,,10,10,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFailedParseOnInvalidNumbers",,,,,,,,,,,,,,,,,,,,,,,,,,,278,,278,,0,,0,,236,236,,42,,42,,16777216,7,119,13,13,,106,106,,25,25,25,1,,,,,1,,25,25,25,1
Function,"testFormatARNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,12,,1,,1,,11,11,,0,,0,,1,0,8,2,2,,6,6,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatAUNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,16,,16,,1,,1,,14,14,,1,,1,,1,0,11,3,3,,8,8,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatBSNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,0,,0,,6,6,,0,,0,,1,0,4,2,2,,2,2,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatByPattern",,,,,,,,,,,,,,,,,,,,,,,,,,,59,,59,,8,,8,,48,48,,3,,3,,1,0,25,3,3,,22,22,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatDENumber",,,,,,,,,,,,,,,,,,,,,,,,,,,47,,47,,6,,6,,37,37,,4,,4,,1,0,34,3,3,,31,31,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatE164Number",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,7,7,,0,,0,,1,0,5,2,2,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatGBNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,1,,1,,9,9,,0,,0,,1,0,6,2,2,,4,4,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatITNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,12,,1,,1,,11,11,,0,,0,,1,0,8,2,2,,6,6,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatInOriginalFormat",,,,,,,,,,,,,,,,,,,,,,,,,,,197,,197,,24,,24,,127,127,,46,,46,,1,0,53,26,26,,27,27,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatMXNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,22,,3,,3,,19,19,,0,,0,,1,0,14,2,2,,12,12,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatNumberForMobileDialing",,,,,,,,,,,,,,,,,,,,,,,,,,,184,,184,,12,,12,,150,150,,22,,22,,1,0,53,6,6,,47,47,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatNumberWithExtension",,,,,,,,,,,,,,,,,,,,,,,,,,,19,,19,,0,,0,,14,14,,5,,5,,1,0,9,4,4,,5,5,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatOutOfCountryCallingNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,67,,67,,8,,8,,55,55,,4,,4,,1,0,18,2,2,,16,16,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatOutOfCountryKeepingAlphaChars",,,,,,,,,,,,,,,,,,,,,,,,,,,122,,122,,14,,14,,90,90,,18,,18,,1,0,41,2,2,,39,39,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatOutOfCountryWithInvalidRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,12,,0,,0,,8,8,,4,,4,,1,0,3,1,1,,2,2,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatOutOfCountryWithPreferredIntlPrefix",,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,,0,,0,,5,5,,3,,3,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatUSNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,22,,2,,2,,17,17,,3,,3,,1,0,11,2,2,,9,9,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatWithCarrierCode",,,,,,,,,,,,,,,,,,,,,,,,,,,29,,29,,0,,0,,21,21,,8,,8,,1,0,11,3,3,,8,8,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testFormatWithPreferredCarrierCode",,,,,,,,,,,,,,,,,,,,,,,,,,,46,,46,,0,,0,,36,36,,10,,10,,1,0,21,4,4,,17,17,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetCountryCodeForRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,0,,0,,8,8,,1,,1,,1,0,7,1,1,,6,6,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetCountryMobileToken",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,12,,1,,1,,10,10,,1,,1,,1,0,3,1,1,,2,2,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetExampleNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,22,,3,,3,,14,14,,5,,5,,1,0,10,2,2,,8,8,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetExampleNumberForNonGeoEntity",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,0,,0,,6,6,,0,,0,,1,0,3,1,1,,2,2,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetExpectedCost",,,,,,,,,,,,,,,,,,,,,,,,,,,82,,82,,5,,5,,74,74,,3,,3,,1,0,36,9,9,,27,27,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetExpectedCostForSharedCountryCallingCode",,,,,,,,,,,,,,,,,,,,,,,,,,,77,,77,,0,,0,,72,72,,5,,5,,1,0,31,7,7,,24,24,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetInstanceLoadARMetadata",,,,,,,,,,,,,,,,,,,,,,,,,,,18,,18,,0,,0,,17,17,,1,,1,,1,0,12,2,2,,10,10,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetInstanceLoadDEMetadata",,,,,,,,,,,,,,,,,,,,,,,,,,,21,,21,,0,,0,,20,20,,1,,1,,1,0,14,2,2,,12,12,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetInstanceLoadInternationalTollFreeMetadata",,,,,,,,,,,,,,,,,,,,,,,,,,,11,,11,,0,,0,,10,10,,1,,1,,1,0,9,2,2,,7,7,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetInstanceLoadUSMetadata",,,,,,,,,,,,,,,,,,,,,,,,,,,23,,23,,0,,0,,20,20,,3,,3,,1,0,13,2,2,,11,11,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetLengthOfGeographicalAreaCode",,,,,,,,,,,,,,,,,,,,,,,,,,,34,,34,,9,,9,,14,14,,11,,11,,1,0,11,1,1,,10,10,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetLengthOfNationalDestinationCode",,,,,,,,,,,,,,,,,,,,,,,,,,,41,,41,,10,,10,,18,18,,13,,13,,1,0,15,2,2,,13,13,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetNationalDiallingPrefixForRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,16,,16,,0,,0,,11,11,,5,,5,,1,0,10,1,1,,9,9,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetNationalSignificantNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,18,,18,,4,,4,,10,10,,4,,4,,1,0,7,2,2,,5,5,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetNationalSignificantNumber_ManyLeadingZeros",,,,,,,,,,,,,,,,,,,,,,,,,,,14,,14,,1,,1,,10,10,,3,,3,,1,0,9,2,2,,7,7,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetRegionCodeForCountryCode",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,7,7,,0,,0,,1,0,6,1,1,,5,5,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetRegionCodeForNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,11,,11,,0,,0,,11,11,,0,,0,,1,0,6,1,1,,5,5,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetRegionCodesForCountryCode",,,,,,,,,,,,,,,,,,,,,,,,,,,14,,14,,0,,0,,12,12,,2,,2,,1,0,8,2,2,,6,6,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetSupportedCallingCodes",,,,,,,,,,,,,,,,,,,,,,,,,,,18,,18,,0,,0,,15,15,,3,,3,,1,0,8,2,2,,6,6,,1,1,1,1,,,,,0,,2,2,2,2
Unnamed Function,"testGetSupportedCallingCodes.(unnamed_function_2)",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,0,,0,,6,6,,0,,0,,1,0,3,1,1,,2,2,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetSupportedGlobalNetworkCallingCodes",,,,,,,,,,,,,,,,,,,,,,,,,,,14,,14,,0,,0,,14,14,,0,,0,,1,0,7,2,2,,5,5,,1,1,1,1,,,,,0,,2,2,2,2
Unnamed Function,"testGetSupportedGlobalNetworkCallingCodes.(unnamed_function_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetSupportedRegions",,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,,0,,0,,8,8,,0,,0,,1,0,5,1,1,,4,4,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetSupportedTypesForNonGeoEntity",,,,,,,,,,,,,,,,,,,,,,,,,,,13,,13,,1,,1,,9,9,,3,,3,,1,0,8,3,3,,5,5,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testGetSupportedTypesForRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,,2,,2,,13,13,,5,,5,,1,0,12,3,3,,9,9,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testInvalidPlusSign",,,,,,,,,,,,,,,,,,,,,,,,,,,17,,17,,0,,0,,14,14,,3,,3,,1,0,13,2,2,,11,11,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testInvalidRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,22,,1,,1,,20,20,,1,,1,,1,0,19,2,2,,17,17,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsAlphaNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,11,,11,,0,,0,,11,11,,0,,0,,1,0,10,1,1,,9,9,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsCarrierSpecific",,,,,,,,,,,,,,,,,,,,,,,,,,,24,,24,,2,,2,,22,22,,0,,0,,1,0,17,4,4,,13,13,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsEmergencyNumberLongNumber_BR",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,0,,0,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsEmergencyNumberLongNumber_US",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,0,,0,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsEmergencyNumberWithFormatting_US",,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,,0,,0,,8,8,,0,,0,,1,0,7,1,1,,6,6,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsEmergencyNumberWithPlusSign_US",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,7,7,,0,,0,,1,0,6,1,1,,5,5,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsEmergencyNumber_AO",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,5,5,,2,,2,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsEmergencyNumber_BR",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,0,,0,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsEmergencyNumber_US",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,0,,0,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsEmergencyNumber_ZW",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,0,,0,,5,5,,1,,1,,1,0,4,1,1,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsFixedLine",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,7,7,,0,,0,,1,0,6,2,2,,4,4,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsFixedLineAndMobile",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,12,,1,,1,,10,10,,1,,1,,1,0,7,3,3,,4,4,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsMobile",,,,,,,,,,,,,,,,,,,,,,,,,,,13,,13,,1,,1,,11,11,,1,,1,,1,0,10,3,3,,7,7,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsNANPACountry",,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,,0,,0,,8,8,,0,,0,,1,0,7,1,1,,6,6,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsNotPossibleNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,26,,26,,2,,2,,23,23,,1,,1,,1,0,18,2,2,,16,16,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsNotValidNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,35,,35,,6,,6,,27,27,,2,,2,,1,0,26,2,2,,24,24,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsNumberGeographical",,,,,,,,,,,,,,,,,,,,,,,,,,,16,,16,,0,,0,,8,8,,8,,8,,1,0,7,1,1,,6,6,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsNumberMatchAcceptsProtoDefaultsAsMatch",,,,,,,,,,,,,,,,,,,,,,,,,,,21,,21,,3,,3,,14,14,,4,,4,,1,0,11,3,3,,8,8,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsNumberMatchIgnoresSomeFields",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,22,,0,,0,,18,18,,4,,4,,1,0,15,4,4,,11,11,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsNumberMatchMatches",,,,,,,,,,,,,,,,,,,,,,,,,,,68,,68,,1,,1,,57,57,,10,,10,,1,0,22,4,4,,18,18,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsNumberMatchMatchesDiffLeadingZerosIfItalianLeadingZeroFalse",,,,,,,,,,,,,,,,,,,,,,,,,,,25,,25,,4,,4,,15,15,,6,,6,,1,0,10,3,3,,7,7,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsNumberMatchNonMatches",,,,,,,,,,,,,,,,,,,,,,,,,,,44,,44,,1,,1,,37,37,,6,,6,,1,0,12,1,1,,11,11,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsNumberMatchNsnMatches",,,,,,,,,,,,,,,,,,,,,,,,,,,50,,50,,1,,1,,38,38,,11,,11,,1,0,16,3,3,,13,13,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsNumberMatchShortMatchIfDiffNumLeadingZeros",,,,,,,,,,,,,,,,,,,,,,,,,,,29,,29,,4,,4,,21,21,,4,,4,,1,0,16,3,3,,13,13,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsNumberMatchShortNsnMatches",,,,,,,,,,,,,,,,,,,,,,,,,,,70,,70,,0,,0,,59,59,,11,,11,,1,0,25,3,3,,22,22,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsPersonalNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,,0,,0,,7,7,,1,,1,,1,0,6,3,3,,3,3,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsPossibleNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,23,,23,,1,,1,,22,22,,0,,0,,1,0,15,1,1,,14,14,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsPossibleNumberForTypeWithReason_DataMissingForSizeReasons",,,,,,,,,,,,,,,,,,,,,,,,,,,27,,27,,1,,1,,20,20,,6,,6,,1,0,11,4,4,,7,7,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsPossibleNumberForTypeWithReason_DifferentTypeLengths",,,,,,,,,,,,,,,,,,,,,,,,,,,81,,81,,4,,4,,65,65,,12,,12,,1,0,28,4,4,,24,24,,1,1,1,1,,,,,0,,1,1,1,1
Function,"testIsPossibleNumberForTypeWithReason_FixedLineOrMobile",,,,,,,,,,,,,,,,,,,,,,,,,,,66,,66,,4,,4,,58,58,,4,,4,,1,0,24,4,4,,20,20,,1,1,1,1,,,,,0,,1,1,1,1
