Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"com.google.i18n.phonenumbers.ShortNumberInfoTest.testIsEmergencyNumberLongNumber_US()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,2,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ShortNumberInfoTest.testIsEmergencyNumberWithFormatting_US()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,6,0,,,,3,1,0,6,7,1,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ShortNumberInfoTest.testIsEmergencyNumberWithPlusSign_US()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,7,,,1,5,0,,,,2,1,0,5,6,1,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ShortNumberInfoTest.testIsEmergencyNumber_AO()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,5,,,1,3,1,,,,2,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.20,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ShortNumberInfoTest.testIsEmergencyNumber_BR()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ShortNumberInfoTest.testIsEmergencyNumber_US()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ShortNumberInfoTest.testIsEmergencyNumber_ZW()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,5,,,1,3,1,,,,2,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.20,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ShortNumberInfoTest.testIsPossibleShortNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,,,,2,,,,12,,,3,10,2,,,,8,1,0,8,9,3,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0.17,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ShortNumberInfoTest.testIsSmsService()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,2,4,0,,,,6,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ShortNumberInfoTest.testIsValidShortNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,,,,1,,,,11,,,1,9,1,,,,8,1,0,5,6,1,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.09,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.ShortNumberInfoTest.testOverlappingNANPANumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,,,,0,,,,11,,,1,9,2,,,,6,1,0,6,7,1,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0.18,1,1,1,1
Public Class,"com.google.i18n.phonenumbers.ShortNumbersRegionCodeSet",1,1,1,1,249,2,245,2,1,0,0,0,,1,0,,,,0,0,,,,1,1,1,0,0,0,,252,,,,2,,,,247,,,3,243,3,,,,,,,243,245,3,,,242,,,,,,,,1,1,1,1,,1,0,,0,0,0.01,1,1,1,1
Static Method,"com.google.i18n.phonenumbers.ShortNumbersRegionCodeSet.getRegionCodeSet()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,249,,,,2,,,,245,,,2,243,2,,,,2,1,0,243,244,2,,,242,,,1,1,1,1,0,,,,,0,,0,0,,,0.01,1,1,1,1
Class,"com.google.i18n.phonenumbers.SingleFileMetadataSourceImpl",1,1,1,1,5,0,3,1,2,4,4,0,,0,0,,,,4,3,,,,4,4,2,0,0,2,,44,,,,6,,,,23,,,11,8,15,,,,,,,8,13,8,,,5,,,,,,,,1,1,1,1,,1,0,,33,16,0.65,4,4,4,4
Constructor,"com.google.i18n.phonenumbers.SingleFileMetadataSourceImpl.SingleFileMetadataSourceImpl(MetadataLoader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Constructor,"com.google.i18n.phonenumbers.SingleFileMetadataSourceImpl.SingleFileMetadataSourceImpl(String,MetadataLoader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.SingleFileMetadataSourceImpl.getMetadataForNonGeographicalRegion(int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,,,,0,,,,4,,,1,2,6,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.SingleFileMetadataSourceImpl.getMetadataForRegion(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"com.google.i18n.phonenumbers.SingleFileMetadataSourceImplTest",2,2,2,1,8,0,8,0,1,2,2,0,,0,1,,,,2,0,,,,2,2,0,0,0,2,,28,,,,2,,,,20,,,5,11,6,,,,,,,7,12,4,,,8,,,,,,,,2,2,2,1,,2,1,,0,0,0.30,4,4,4,2
Public Method,"com.google.i18n.phonenumbers.SingleFileMetadataSourceImplTest.testGeoPhoneNumberMetadataLoadFromMissingFileThrowsException()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,5,2,0,3,5,1,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.SingleFileMetadataSourceImplTest.testNonGeoPhoneNumberMetadataLoadFromMissingFileThrowsException()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,5,2,0,3,5,1,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,"com.google.i18n.phonenumbers.TestMetadataTestCase",1,1,1,1,4,0,4,0,1,4,4,4,,0,1,,,,3,1,,,,3,3,0,0,2,1,,39,,,,4,,,,20,,,9,8,15,,,,,,,7,11,6,,,5,,,,,,,,1,1,1,1,,2,0,,33,33,0.75,3,3,3,3
Public Constructor,"com.google.i18n.phonenumbers.TestMetadataTestCase.TestMetadataTestCase()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,5,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"com.google.i18n.phonenumbers.TestMetadataTestCase.setUp()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"com.google.i18n.phonenumbers.TestMetadataTestCase.tearDown()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"com.google.i18n.phonenumbers.geocoding",1,1,1,1,14,0,8,5,,,,,2,1,19,,2,,17,3,,,,18,,1,2,0,15,,390,,,,29,,,,214,,,89,128,148,,,,,,,97,130,68,,,62,,,,,,,,5,5,5,5,,,4,,,,0.69,32,32,35,26
Public Class,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoder",2,2,3,2,21,0,10,10,1,5,5,0,,1,2,,,,7,2,,,,8,8,1,2,0,5,,193,,,,10,,,,91,,,30,57,93,,,,,,,39,61,27,,,34,,,,,,,,5,5,5,5,,1,4,,66,50,1.02,22,22,25,16
Constructor,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoder.PhoneNumberOfflineGeocoder(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoder.getCountryNameForNumber(PhoneNumber,Locale)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,,,,0,,,,18,,,4,11,6,,,,8,5,1,6,12,4,,,8,,,5,5,5,5,5,,,,,5,,4,5,,,0.33,5,5,5,5
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoder.getDescriptionForNumber(PhoneNumber,Locale)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,,,,0,,,,9,,,2,6,9,,,,6,3,0,4,7,2,,,5,,,3,3,3,3,2,,,,,2,,1,2,,,1.00,3,3,3,3
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoder.getDescriptionForNumber(PhoneNumber,Locale,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,22,,,,0,,,,10,,,3,6,12,,,,6,3,0,4,7,2,,,5,,,3,3,3,3,2,,,,,2,,1,2,,,1.20,3,3,3,3
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoder.getDescriptionForValidNumber(PhoneNumber,Locale)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,45,,,,1,,,,25,,,9,19,20,,,,14,3,0,14,17,9,,,8,,,4,4,5,1,2,,,,,0,,2,0,,,0.80,4,4,5,1
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoder.getDescriptionForValidNumber(PhoneNumber,Locale,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,36,,,,0,,,,8,,,3,4,28,,,,5,2,0,3,5,2,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,3.50,2,2,2,1
Public Static Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoder.getInstance()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,0,,,,6,,,1,3,9,,,,3,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,1.50,2,2,2,1
Private Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoder.getRegionDisplayName(String,Locale)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,0,,,,5,,,1,3,3,,,,3,1,0,1,2,1,,,1,,,2,2,4,1,0,,,,,0,,0,0,,,0.60,2,2,4,1
Public Class,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoderTest",1,1,1,1,9,0,7,1,1,2,2,0,,0,17,,,,10,1,,,,10,10,0,0,0,10,,147,,,,11,,,,111,,,47,71,25,,,,,,,46,57,29,,,28,,,,,,,,1,1,1,1,,2,0,,0,0,0.23,10,10,10,10
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoderTest.testGetDescriptionForArgentinianMobileNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoderTest.testGetDescriptionForFallBack()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,,,,0,,,,10,,,1,8,5,,,,2,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoderTest.testGetDescriptionForInvalidNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,0,,,,4,,,1,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoderTest.testGetDescriptionForKoreanNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,,,,0,,,,12,,,1,10,0,,,,2,1,0,5,6,1,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoderTest.testGetDescriptionForNonGeographicalNumberWithGeocodingPrefix()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,3,,,1,1,1,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoderTest.testGetDescriptionForNumberBelongingToMultipleCountriesIsEmpty()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,4,,,1,2,2,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoderTest.testGetDescriptionForNumberWithMissingPrefix()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,4,,,1,2,2,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoderTest.testGetDescriptionForNumberWithNoDataFile()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,,,,0,,,,12,,,1,10,2,,,,2,1,0,5,6,1,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.17,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoderTest.testGetDescriptionForNumberWithUserRegion()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,,,,0,,,,12,,,1,10,7,,,,2,1,0,5,6,1,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.58,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.geocoding.PhoneNumberOfflineGeocoderTest.testGetDescriptionForNumber_en_US()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,8,,,1,6,0,,,,2,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"com.google.i18n.phonenumbers.internal",1,1,1,1,6,0,6,0,,,,,7,2,0,,5,,20,5,,,,22,,2,8,1,11,,320,,,,47,,,,163,,,59,83,110,,,,,,,87,119,57,,,62,,,,,,,,3,3,3,1,,,1,,,,0.67,27,27,27,21
Public Interface,"com.google.i18n.phonenumbers.internal.MatcherApi",0,0,0,0,0,0,0,0,0,1,1,1,,0,0,,,,1,0,,,,1,1,1,0,0,0,,8,,,,0,,,,4,,,3,0,4,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,1.00,0,0,0,0
Abstract Method,"com.google.i18n.phonenumbers.internal.MatcherApi.matchNationalNumber(CharSequence,PhoneNumberDesc,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,,,,0,,,,2,,,2,0,4,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,2.00,0,0,0,0
Public Class,"com.google.i18n.phonenumbers.internal.MatcherTest",1,1,1,1,9,0,8,0,1,4,4,0,,0,0,,,,7,0,,,,7,7,0,6,0,1,,76,,,,10,,,,59,,,11,41,7,,,,,,,32,42,11,,,31,,,,,,,,2,2,2,1,,2,1,,0,0,0.12,9,9,9,7
Private Method,"com.google.i18n.phonenumbers.internal.MatcherTest.assertInvalid(MatcherApi,String,PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,0,,,,6,,,1,4,0,,,,4,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"com.google.i18n.phonenumbers.internal.MatcherTest.assertMatched(MatcherApi,String,PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,0,,,,6,,,1,4,0,,,,4,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"com.google.i18n.phonenumbers.internal.MatcherTest.assertTooLong(MatcherApi,String,PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,0,,,,6,,,1,4,0,,,,5,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"com.google.i18n.phonenumbers.internal.MatcherTest.checkMatcherBehavesAsExpected(MatcherApi)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,,,,4,,,,20,,,2,18,2,,,,4,1,0,18,19,2,,,17,,,1,1,1,1,0,,,,,0,,0,0,,,0.10,1,1,1,1
Private Method,"com.google.i18n.phonenumbers.internal.MatcherTest.createDesc(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,7,,,2,4,0,,,,5,2,0,3,5,2,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.internal.MatcherTest.testRegexBasedMatcher()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"com.google.i18n.phonenumbers.internal.MatcherTest.toString(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,0,,,,9,,,2,6,0,,,,5,2,0,4,6,2,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,"com.google.i18n.phonenumbers.internal.RegexBasedMatcher",1,1,1,1,5,0,5,0,2,2,2,0,,2,0,,,,2,1,,,,4,4,0,2,0,2,,34,,,,4,,,,23,,,9,11,7,,,,,,,8,15,8,,,7,,,,,,,,3,3,3,1,,1,1,,75,75,0.30,7,7,7,4
Private Constructor,"com.google.i18n.phonenumbers.internal.RegexBasedMatcher.RegexBasedMatcher()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,0,0,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"com.google.i18n.phonenumbers.internal.RegexBasedMatcher.create()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Method,"com.google.i18n.phonenumbers.internal.RegexBasedMatcher.match(CharSequence,Pattern,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,8,,,2,5,0,,,,4,2,0,3,5,2,,,3,,,3,3,3,1,1,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"com.google.i18n.phonenumbers.internal.RegexBasedMatcher.matchNationalNumber(CharSequence,PhoneNumberDesc,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,,,0,,,,8,,,3,4,2,,,,5,2,0,3,5,2,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.25,2,2,2,1
Public Class,"com.google.i18n.phonenumbers.internal.RegexCache",1,1,1,1,4,0,4,0,1,1,1,0,,0,0,,,,3,1,,,,3,3,1,0,0,2,,56,,,,8,,,,40,,,14,16,8,,,,,,,15,26,14,,,12,,,,,,,,2,2,2,1,,1,1,,0,0,0.20,4,4,4,3
Private Static Generic Class,"com.google.i18n.phonenumbers.internal.RegexCache.LRUCache",1,1,1,1,4,0,4,0,1,0,0,0,,0,0,,,,4,2,,,,4,4,0,0,0,4,,29,,,,4,,,,23,,,8,9,2,,,,,,,8,14,8,,,6,,,,,,,,1,1,1,1,,1,0,,37,37,0.09,4,4,4,4
TypeVariable,"com.google.i18n.phonenumbers.internal.RegexCache.LRUCache.K",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Constructor,"com.google.i18n.phonenumbers.internal.RegexCache.LRUCache.LRUCache(int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,0,,,,9,,,1,6,1,,,,3,1,0,3,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.11,1,1,1,1
Anonymous Class,"com.google.i18n.phonenumbers.internal.RegexCache.LRUCache.LRUCache.(Anon_1)",1,1,1,1,3,0,3,0,1,1,1,0,,0,0,,,,1,0,,,,1,1,0,0,1,0,,5,,,,0,,,,5,,,0,4,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,1,1,1,1
Protected Method,"com.google.i18n.phonenumbers.internal.RegexCache.LRUCache.LRUCache.(Anon_1).removeEldestEntry(Map.Entry<K,V>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,0,2,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
TypeVariable,"com.google.i18n.phonenumbers.internal.RegexCache.LRUCache.V",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.i18n.phonenumbers.internal.RegexCache.LRUCache.containsKey(K)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.internal.RegexCache.LRUCache.get(K)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.internal.RegexCache.LRUCache.put(K,V)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"com.google.i18n.phonenumbers.internal.RegexCache.RegexCache(int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"com.google.i18n.phonenumbers.internal.RegexCache.containsRegex(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.internal.RegexCache.getPatternForRegex(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,8,,,,0,,,,8,,,2,5,0,,,,4,2,0,4,6,2,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,"com.google.i18n.phonenumbers.internal.RegexCacheTest",1,1,1,1,12,2,9,0,1,1,1,0,,0,0,,,,2,1,,,,2,2,0,0,0,2,,34,,,,7,,,,22,,,7,15,5,,,,,,,16,19,7,,,12,,,,,,,,1,1,1,1,,2,0,,0,0,0.23,2,2,2,2
Public Constructor,"com.google.i18n.phonenumbers.internal.RegexCacheTest.RegexCacheTest()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.internal.RegexCacheTest.testRegexInsertion()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,5,,,,16,,,4,14,0,,,,4,1,0,14,15,4,,,11,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"com.google.i18n.phonenumbers.prefixmapper",1,1,1,1,11,0,8,2,,,,,12,14,22,,12,,92,28,,,,106,,5,28,1,72,,1827,,,,200,,,,1088,,,449,615,539,,,,,,,669,859,423,,,436,,,,,,,,10,10,11,10,,,2,,,,0.50,175,175,189,122
Class,"com.google.i18n.phonenumbers.prefixmapper.DefaultMapStorage",2,2,2,1,8,0,8,0,1,0,0,0,,0,0,,,,6,2,,,,6,14,0,0,0,6,,71,,,,7,,,,57,,,17,30,7,,,,,,,31,47,17,,,30,,,,,,,,5,5,7,1,,2,1,,33,33,0.12,13,13,15,6
Public Constructor,"com.google.i18n.phonenumbers.prefixmapper.DefaultMapStorage.DefaultMapStorage()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,1,0,0,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
